GSM1179530|N/A|N/A|N/A|N/A|N/A|healthy|Spleen|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179531|N/A|N/A|N/A|N/A|N/A|healthy|Spleen|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179532|N/A|N/A|N/A|N/A|N/A|healthy|Spleen|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179533|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179534|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179535|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179536|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179537|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179538|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179539|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179540|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179541|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179542|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179543|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179544|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179545|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179546|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179547|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179548|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179549|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179550|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179551|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1179552|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|N/A
